"","word","freq","length_word"
"47499","網蜷",3,2
"47500","網蜷屬",1,3
"47501","網蝽科",1,3
"47502","網蝽繭蜂",1,4
"47503","網蝽屬",1,3
"47504","網輪藻屬",1,4
"47505","網糞盤菌",1,4
"47506","網翼藻屬",1,4
"47507","網黏菌綱",1,4
"47508","網雙籃蟲",1,4
"47509","網鳚屬",1,3
"47510","網鐮孢菌",1,4
"47511","網囊黴屬",1,4
"47512","網體蝨蚜",2,4
"47513","綴天螺",1,3
"47514","綴殼蛇螺",1,4
"47515","綴殼螺",1,3
"47516","綴殼螺科",1,4
"47517","綴殼螺屬",1,4
"47518","綺灰蝶",3,3
"47519","綺灰蝶屬",1,4
"47520","綺螄螺",1,3
"47521","綺麗果蠅",1,4
"47522","綺麗花仙螺",1,5
"47523","綺麗長足虻",1,5
"47524","綺麗食蟲虻",2,5
"47525","綺麗蚜蠅",1,4
"47526","綺麗斑果蠅",1,5
"47527","綺麗裂爪葉蜂",1,6
"47528","綺麗擬長吻虻",1,6
"47529","綾衣草",1,3
"47530","綾衣蛤",1,3
"47531","綾衣蛤科",1,4
"47532","綾衣蛤屬",1,4
"47533","綾紗榧螺",1,4
"47534","綿介殼蟲屬",1,5
"47535","綿毛小孢髮衣",2,6
"47536","綿毛仙人球",1,5
"47537","綿毛秋海棠",1,5
"47538","綿毛蔓綠絨",1,5
"47539","綿毛鱗葉衣",2,5
"47540","綿羊角同心蛤",1,6
"47541","綿羊肺腺瘤病",3,6
"47542","綿羊痘病毒",1,5
"47543","綿羊蠕形蟎",1,5
"47544","綿狀泡狀蟹",1,5
"47545","綿苔螋屬",1,4
"47546","綿粉介殼蟲屬",1,6
"47547","綿蚜蠅屬",1,4
"47548","綿蚜屬",1,3
"47549","綿棗兒",17,3
"47550","綿棗兒屬",1,4
"47551","綿跗螋屬",1,4
"47552","綿頭底尾鱈",1,5
"47553","綿穗蘇屬",1,4
"47554","綿蟹科",1,3
"47555","綿鳚科",1,3
"47556","綿癭蚜科",1,4
"47557","綿黴屬",1,3
"47558","緃紋恩蚜小蜂",1,6
"47559","緊密佈紋藻",2,5
"47560","緊密細鱗蘚",1,5
"47561","緊密微孔珊瑚",1,6
"47562","緊密葉形軟珊瑚",1,7
"47563","緊密管柳珊瑚",1,6
"47564","緊湊刺鎧蝦",1,5
"47565","緊擠角毛藻",1,5
"47566","緊縮微孔珊瑚",1,6
"47567","緋色異菊虎",1,5
"47568","緋赤箭",1,3
"47569","緋垂苔",1,3
"47570","緋垂苔屬",1,4
"47571","緋花天牛屬",1,5
"47572","緋洱尺蛾",2,4
"47573","緋紅仙人球",1,5
"47574","緋紅齒濕傘",1,5
"47575","緋紅濕傘",4,4
"47576","緋秧雞",2,3
"47577","緋脛紋蠅",1,4
"47578","緋袖鳳凰螺",1,5
"47579","緋斑鳥尾蛤",1,5
"47580","緋蛺蝶",2,3
"47581","緋鯉屬",1,3
"47582","緋艷細頸天牛",1,6
"47583","緑斑韁鰕虎",3,5
"47584","緒方氏細虎天牛",1,7
"47585","翠口寄蠅",2,4
"47586","翠山角樹蜂",1,5
"47587","翠尺蛾屬",1,4
"47588","翠仿銹腰尺蛾",1,6
"47589","翠灰蝶屬",1,4
"47590","翠青蛇屬",1,4
"47591","翠柏",2,2
"47592","翠峰姬春蟬",1,5
"47593","翠峰異菊虎",1,5
"47594","翠峰菫菜",1,4
"47595","翠峰蝨蠅",2,4
"47596","翠峰蝽繭蜂",1,5
"47597","翠蚊屬",1,3
"47598","翠條珊瑚蝦",1,5
"47599","翠雀屬",1,3
"47600","翠鳥",2,2
"47601","翠鳥小沙丁",1,5
"47602","翠鳥科",1,3
"47603","翠鳥屬",1,3
"47604","翠斑青鳳蝶",3,5
"47605","翠斑草蜥",1,4
"47606","翠菊",1,2
"47607","翠菊分化型尖鐮孢菌",1,9
"47608","翠菊痂圓孢菌",1,6
"47609","翠菊屬",1,3
"47610","翠雲草",4,3
"47611","翠蛺蝶屬",1,4
"47612","翠綠長足螺",1,5
"47613","翠綠柱狀海天牛",1,7
"47614","翠綠寄蠅",1,4
"47615","翠綠搖蚊",1,4
"47616","翠綠龍舌蘭",1,5
"47617","翠鳳蝶",4,3
"47618","翠鳳蝶蘭嶼亞種",1,7
"47619","翠瑩麗菊虎",1,5
"47620","翠蕨",9,2
"47621","翠蕨屬",1,3
"47622","翠螢金花蟲屬",1,6
"47623","翠錦口紅花",1,5
"47624","翠翼鳩",3,3
"47625","翠翼鳩屬",1,4
"47626","翠蠅屬",1,3
"47627","翠寶草",1,3
"47628","翠巒雲紋夜蛾",1,6
"47629","翠艷擬步行蟲",1,6
"47630","翡翠木",2,3
"47631","翡翠瓦衣",1,4
"47632","翡翠長葡萄螺",1,6
"47633","翡翠椒草",1,4
"47634","翡翠殿",1,3
"47635","翡翠葡萄",1,4
"47636","翡翠蜑螺",1,4
"47637","翡翠鳳梨",1,4
"47638","翡翠樹蛙",4,4
"47639","翡翠螺",1,3
"47640","翡翠螺科",1,4
"47641","翡翠螺屬",1,4
"47642","翡翠屬",1,3
"47643","翡樟翠尺蛾",1,5
"47644","聚生角毛藻",1,5
"47645","聚生炭團菌",2,5
"47646","聚生球囊霉",1,5
"47647","聚生菱形藻",1,5
"47648","聚生穗序苔柄銹菌",1,8
"47649","聚生穗序薹",1,5
"47650","聚合炭角菌",1,5
"47651","聚合破囊壺菌",1,6
"47652","聚合裂殖壺菌",1,6
"47653","聚果羊角衣",1,5
"47654","聚枝剛毛藻",1,5
"47655","聚花輪科",1,4
"47656","聚花輪屬",1,4
"47657","聚胞動物門",1,5
"47658","聚球藻目",1,4
"47659","聚球藻科",1,4
"47660","聚集食蟲虻",1,5
"47661","聚集粉蝨",1,4
"47662","聚集腔節藻",1,5
"47663","聚端藻目",1,4
"47664","聚瘤姬蜂屬",1,5
"47665","聚篩蕊",6,3
"47666","聚叢球囊黴",1,5
"47667","聚繖藻屬",1,4
"47668","聚藻",1,2
"47669","聚藻屬",1,3
"47670","腐木苔",3,3
"47671","腐木苔屬",1,4
"47672","腐木短頸苔",1,5
"47673","腐生單格孢黴",2,6
"47674","腐生黏束孢黴",3,6
"47675","腐沼蠅屬",1,4
"47676","腐食酪蟎",1,4
"47677","腐敗希瓦氏箘",2,6
"47678","腐植澳大蚊",1,5
"47679","腐質孔球孢黴",1,6
"47680","腐質瓶頭黴",1,5
"47681","腐黴目",1,3
"47682","腐黴科",1,3
"47683","腐黴屬",1,3
"47684","腿戎屬",1,3
"47685","腿股渚蠅",1,4
"47686","腿距袋蛛",1,4
"47687","膏肓異形介",1,5
"47688","臺大扁泥蟲",1,5
"47689","臺中土茯苓",3,5
"47690","臺中平緣隱翅蟲",1,7
"47691","臺中耳蕨",1,4
"47692","臺中豆蟹",1,4
"47693","臺中卷囊隱翅蟲",1,7
"47694","臺中金黃桿菌",1,6
"47695","臺中長節石蛾",1,6
"47696","臺中急流蟎",1,5
"47697","臺中姬石蛾",1,5
"47698","臺中假尾孢菌",1,6
"47699","臺中裂舌隱翅蟲",1,7
"47700","臺中黑煤菌",1,5
"47701","臺中圓球蕈甲",1,6
"47702","臺中溢胸隱翅蟲",1,7
"47703","臺中遼禿蝗",1,5
"47704","臺中螻蛄",1,4
"47705","臺中麴黴",1,4
"47706","臺日苔蛾",2,4
"47707","臺日截尾長小蠹",1,7
"47708","臺氏戈登氏菌",3,6
"47709","臺火瑟美苔蛾",1,6
"47710","臺凹大葉蟬",2,5
"47711","臺北土茯苓",1,5
"47712","臺北大附蠅",1,5
"47713","臺北小紋石蛾",1,6
"47714","臺北小菊虎",2,5
"47715","臺北巴蚖",1,4
"47716","臺北巨山蟻",1,5
"47717","臺北玉葉金花",1,6
"47718","臺北白金龜",1,5
"47719","臺北豆絨毛金龜",1,7
"47720","臺北赤蛙",2,4
"47721","臺北肺形草",1,5
"47722","臺北長大蚊",1,5
"47723","臺北長肛竹節蟲",1,7
"47724","臺北長腳金龜",1,6
"47725","臺北長鬚蜂",1,5
"47726","臺北阿蠓",1,4
"47727","臺北附地草",2,5
"47728","臺北柄銹菌",1,5
"47729","臺北秋海棠",1,5
"47730","臺北胸緣螢金花蟲",2,8
"47731","臺北茜草樹",3,5
"47732","臺北蚋",1,3
"47733","臺北蚤蠅",1,4
"47734","臺北堇菜",2,4
"47735","臺北異角菊虎",3,6
"47736","臺北棒角蚱",1,5
"47737","臺北稈蠅",1,4
"47738","臺北菫菜",1,4
"47739","臺北黃芩",1,4
"47740","臺北搖蚊",1,4
"47741","臺北榿木",1,4
"47742","臺北裸蠓",1,4
"47743","臺北遠環蚓",1,5
"47744","臺北鋏蠓",2,4
"47745","臺北樹蛙",2,4
"47746","臺北飄拂草",5,5
"47747","臺北鱗蓋蕨",4,5
"47748","臺同足節蜱屬",1,6
"47749","臺竹尼盾介殼蟲",3,7
"47750","臺西大戟",2,4
"47751","臺禿蝗屬",1,4
"47752","臺拔芭蕉",1,4
"47753","臺放射美苔蛾",2,6
"47754","臺東七葉一枝花",6,7
"47755","臺東大艷絨毛金龜",1,8
"47756","臺東石楠",2,4
"47757","臺東石櫟",2,4
"47758","臺東耳蕨",2,4
"47759","臺東赤箭",1,4
"47760","臺東刺花懸鉤子",1,7
"47761","臺東肯蚖",1,4
"47762","臺東長肛竹節蟲",1,7
"47763","臺東青葙",1,4
"47764","臺東紅梅消",2,5
"47765","臺東紅褐金龜",1,6
"47766","臺東背斑金龜",1,6
"47767","臺東脈葉蘭",2,5
"47768","臺東球粉衣",1,5
"47769","臺東莢蒾",1,4
"47770","臺東幅胸隱翅蟲",1,7
"47771","臺東間爬岩鰍",1,6
"47772","臺東黃菀",1,4
"47773","臺東嗜熱子囊菌",1,7
"47774","臺東葵草",2,4
"47775","臺東漆樹",2,4
"47776","臺東龍膽",1,4
"47777","臺東擬青黴",1,5
"47778","臺東櫛大蚊",2,5
"47779","臺東雞屎樹",8,5
"47780","臺東鐵桿蒿",1,5
"47781","臺東鱗毛蕨",7,5
"47782","臺南大油芒",6,5
"47783","臺南方瓢蟲",2,5
"47784","臺南毛西番蓮",2,6
"47785","臺南水虻",1,4
"47786","臺南回條蜂",2,5
"47787","臺南肉蠅",2,4
"47788","臺南見風紅",2,5
"47789","臺南沼蠅",1,4
"47790","臺南約蠓",1,4
"47791","臺南琉璃異菊虎",1,7
"47792","臺南偽赤翅螢",1,6
"47793","臺南寄蠅",2,4
"47794","臺南球蠓",1,4
"47795","臺南通泉草",1,5
"47796","臺南稈蠅",1,4
"47797","臺南粟螺",1,4
"47798","臺南圓迴木蟲",1,6
"47799","臺南搖蚊",1,4
"47800","臺南稗稈蠅",1,5
"47801","臺南節房蟲",1,5
"47802","臺南舞虻",1,4
"47803","臺南廣口蠅",1,5
"47804","臺南頭蠅",1,4
"47805","臺南臂蠅",1,4
"47806","臺南飄拂草",2,5
"47807","臺南癭蚋",1,4
"47808","臺南鬚蠓",1,4
"47809","臺南鷸虻",1,4
"47810","臺美竹盾介殼蟲",2,7
"47811","臺雪苔蛾",1,4
"47812","臺圓波紋蛾",1,5
"47813","臺瘤蚜屬",1,4
"47814","臺薄偽粗角隱翅蟲",1,8
"47815","臺麗脊盾隱翅蟲",1,7
"47816","臺鰍屬",1,3
"47817","臺灣一葉蘭",13,5
"47818","臺灣九刺鮨",2,5
"47819","臺灣二重孢菌",1,6
"47820","臺灣二節象鼻蟲",1,7
"47821","臺灣二葉松",2,5
"47822","臺灣二蘭銹菌",1,6
"47823","臺灣八角",1,4
"47824","臺灣八角金盤",1,6
"47825","臺灣八星虎甲蟲",1,7
"47826","臺灣三毛草",1,5
"47827","臺灣三毛節蜱",1,6
"47828","臺灣三色瓢蟲",2,6
"47829","臺灣三角楓",6,5
"47830","臺灣三星棕夜蛾",2,7
"47831","臺灣三胞菌",1,5
"47832","臺灣三顎四環蛭",1,7
"47833","臺灣上戶蛛",1,5
"47834","臺灣上鬚蘭",1,5
"47835","臺灣下鱵",1,4
"47836","臺灣凡尼蘭",1,5
"47837","臺灣叉大蚊",1,5
"47838","臺灣叉嚙蟲",2,5
"47839","臺灣土白蟻",1,5
"47840","臺灣土色蝗",1,5
"47841","臺灣土沉香",2,5
"47842","臺灣土防己",1,5
"47843","臺灣土茯苓",1,5
"47844","臺灣土蜂",1,4
"47845","臺灣土蠊",3,4
"47846","臺灣土黨參",6,5
"47847","臺灣土圞兒",2,5
"47848","臺灣土圞兒尾孢菌",1,8
"47849","臺灣大山蝸牛",1,6
"47850","臺灣大天牛",1,5
"47851","臺灣大仰蝽",1,5
"47852","臺灣大尖胸沫蟬",1,7
"47853","臺灣大吸木甲",1,6
"47854","臺灣大豆",1,4
"47855","臺灣大果蠅",1,5
"47856","臺灣大枝掛繡球",1,7
"47857","臺灣大花介",1,5
"47858","臺灣大附蠅",1,5
"47859","臺灣大青叩頭蟲",1,7
"47860","臺灣大扁花金龜",1,7
"47861","臺灣大粉吹金龜",1,7
"47862","臺灣大蚊",1,4
"47863","臺灣大陰地蕨",2,6
"47864","臺灣大戟",3,4
"47865","臺灣大葉越橘",2,6
"47866","臺灣大綠天牛",1,6
"47867","臺灣大腿小蜂",1,6
"47868","臺灣大蝗",2,4
"47869","臺灣大褐黑金龜",1,7
"47870","臺灣大蹄鼻蝠",2,6
"47871","臺灣大頭家蟻",1,6
"47872","臺灣大蟋蟀",2,5
"47873","臺灣大鍬形蟲",4,6
"47874","臺灣大臍蝸牛",1,6
"47875","臺灣大藍天牛",2,6
"47876","臺灣大彎爪蟻蛉",1,7
"47877","臺灣小土蜂",1,5
"47878","臺灣小孔蛸",1,5
"47879","臺灣小爪蟎",1,5
"47880","臺灣小四條蜂",1,6
"47881","臺灣小肉擬蠍",1,6
"47882","臺灣小車蝗",1,5
"47883","臺灣小波緣隱翅蟲",1,8
"47884","臺灣小花口殼菌",1,7
"47885","臺灣小金髮苔",1,6
"47886","臺灣小星盾煤菌",1,7
"47887","臺灣小翅鋸天牛",2,7
"47888","臺灣小翅隱翅蟲",1,7
"47889","臺灣小骨鰧",1,5
"47890","臺灣小球孢盤菌",1,7
"47891","臺灣小球腔菌",1,6
"47892","臺灣小菊虎",1,5
"47893","臺灣小菱頭蛛",1,6
"47894","臺灣小黃鼠狼",1,6
"47895","臺灣小新綏蟎",1,6
"47896","臺灣小溢頸隱翅蟲",1,8
"47897","臺灣小葉澤苔",1,6
"47898","臺灣小綠花金龜",1,7
"47899","臺灣小線深海鼬魚",1,8
"47900","臺灣小蝶蘭",4,5
"47901","臺灣小蕨苔",1,5
"47902","臺灣小蹄鼻蝠",1,6
"47903","臺灣小頭虻",1,5
"47904","臺灣小頭擬步行蟲",1,8
"47905","臺灣小檗",2,4
"47906","臺灣小薄孔菌",2,6
"47907","臺灣小雙齒菊虎",2,7
"47908","臺灣小鼯鼠",3,5
"47909","臺灣小蠼螋",1,5
"47910","臺灣山白蘭",1,5
"47911","臺灣山豆根",3,5
"47912","臺灣山芥菜",1,5
"47913","臺灣山柳",2,4
"47914","臺灣山苦藚",3,5
"47915","臺灣山桂花",2,5
"47916","臺灣山茶",3,4
"47917","臺灣山馬薯",5,5
"47918","臺灣山蛉",1,4
"47919","臺灣山麻桿",4,5
"47920","臺灣山椒魚",1,5
"47921","臺灣山椒蝸牛",1,6
"47922","臺灣山菊",1,4
"47923","臺灣山酢漿草",2,6
"47924","臺灣山黑扁豆",1,6
"47925","臺灣山蝸牛",2,5
"47926","臺灣山蝸牛屬",1,6
"47927","臺灣山薰香",1,5
"47928","臺灣山薺",1,4
"47929","臺灣山蟻",1,4
"47930","臺灣山蘇花",8,5
"47931","臺灣山鷓鴣",2,5
"47932","臺灣弓石蛾",1,5
"47933","臺灣弓蜓",2,4
"47934","臺灣中華大蚜",1,6
"47935","臺灣五凸節蜱",1,6
"47936","臺灣五角硬皮板節蜱",1,9
"47937","臺灣五脊沫蟬",1,6
"47938","臺灣五脊節蜱",1,6
"47939","臺灣五葉松",3,5
"47940","臺灣五葉參",2,5
"47941","臺灣元裳蛾",1,5
"47942","臺灣內溝蝸牛",1,6
"47943","臺灣六點天蛾",3,6
"47944","臺灣六鰓扁泥蟲",1,7
"47945","臺灣内板珊瑚銹菌",2,8
"47946","臺灣分舌蜂",1,5
"47947","臺灣切方頭泥蜂",6,7
"47948","臺灣切翅石蛾",1,6
"47949","臺灣切翅蝗",1,5
"47950","臺灣切胸隱翅蟲",1,7
"47951","臺灣切葉蜂",2,5
"47952","臺灣升麻",1,4
"47953","臺灣及己",1,4
"47954","臺灣反顎繭蜂",1,6
"47955","臺灣天南星",6,5
"47956","臺灣天胡荽",2,5
"47957","臺灣天幕枯葉蛾",2,7
"47958","臺灣天螺",1,4
"47959","臺灣孔雀苔",1,5
"47960","臺灣孔蛛",1,4
"47961","臺灣巴吿蛛",1,5
"47962","臺灣巴格奇殼菌",1,7
"47963","臺灣戈蠅",1,4
"47964","臺灣手狀多輪廓孢菌",1,9
"47965","臺灣文字衣",1,5
"47966","臺灣文蛤",5,4
"47967","臺灣日月蛤",1,5
"47968","臺灣日旌介殼蟲",1,7
"47969","臺灣木苔",1,4
"47970","臺灣木斑蜂",1,5
"47971","臺灣木斑蜂水社寮亞種",1,10
"47972","臺灣木層孔菌",1,6
"47973","臺灣木蝨跳小蜂",1,7
"47974","臺灣木藍",1,4
"47975","臺灣木蠊",1,4
"47976","臺灣木靈苔",1,5
"47977","臺灣欠光隱翅蟲",1,7
"47978","臺灣歹夜蛾",1,5
"47979","臺灣比賴苔",1,5
"47980","臺灣毛沙蜉金龜",2,7
"47981","臺灣毛足透翅蛾",1,7
"47982","臺灣毛肩長蝽",1,6
"47983","臺灣毛扁蝽",1,5
"47984","臺灣毛绥蟎",1,5
"47985","臺灣毛蚋",1,4
"47986","臺灣毛馬陸",1,5
"47987","臺灣毛腿鼠耳蝠",2,7
"47988","臺灣毛駝金龜",1,6
"47989","臺灣毛蠓",1,4
"47990","臺灣水玉杯",1,5
"47991","臺灣水青岡",2,5
"47992","臺灣水苦藚",1,5
"47993","臺灣水虻",1,4
"47994","臺灣水韭",2,4
"47995","臺灣水莞",5,4
"47996","臺灣水鹿",2,4
"47997","臺灣水雲",2,4
"47998","臺灣水漥細牙蟲",1,7
"47999","臺灣水龍",1,4
"48000","臺灣水龍骨",5,5
"48001","臺灣水黴",2,4
"48002","臺灣火刺木",5,5
"48003","臺灣火苔",2,4
"48004","臺灣片葉蘚",1,5
"48005","臺灣牛皮消",5,5
"48006","臺灣牛皮葉衣",1,6
"48007","臺灣牛角苔",1,5
"48008","臺灣牛膝",2,4
"48009","臺灣牛彌菜",1,5
"48010","臺灣凸紋苔蛾",1,6
"48011","臺灣凹肩隱翅蟲",1,7
"48012","臺灣凹胸嗡蜣螂",1,7
"48013","臺灣凹胸隱翅蟲",1,7
"48014","臺灣凹緣隱翅蟲",1,7
"48015","臺灣出頭蠅",1,5
"48016","臺灣包蠅",1,4
"48017","臺灣半掩耳螽",1,6
"48018","臺灣半嚙蟲",2,5
"48019","臺灣古蕈巢蛾",1,6
"48020","臺灣右蛛",1,4
"48021","臺灣四背脊節蜱",1,7
"48022","臺灣四眼綠尺蛾",1,7
"48023","臺灣四節泥蟲",1,6
"48024","臺灣四節葉蜂",1,6
"48025","臺灣四齒金龜",2,6
"48026","臺灣四額蟹",1,5
"48027","臺灣外斑腿蝗",1,6
"48028","臺灣奴草",3,4
"48029","臺灣尼氏殼菌",1,6
"48030","臺灣尼盲蛛",1,5
"48031","臺灣尼蝗",1,4
"48032","臺灣尼蠓",1,4
"48033","臺灣左旋芝麻蝸牛",1,8
"48034","臺灣巧瓢蟲",1,5
"48035","臺灣巨人蚌蝦",1,6
"48036","臺灣巨山蟻",2,5
"48037","臺灣巨斧螳",4,5
"48038","臺灣巨股長蝽",1,6
"48039","臺灣巨黑金龜",1,6
"48040","臺灣巨隱翅蟲",1,6
"48041","臺灣巨額毛實蠅",1,7
"48042","臺灣布勒拉孢菌",1,7
"48043","臺灣平大蚊",1,5
"48044","臺灣平丘盲蛛",1,6
"48045","臺灣平盲蝽",1,5
"48046","臺灣平苔",1,4
"48047","臺灣平胸牙蟲",1,6
"48048","臺灣平緣隱翅蟲",1,7
"48049","臺灣玄灰蝶",2,5
"48050","臺灣玄參",1,4
"48051","臺灣玉米捲管螺",1,7
"48052","臺灣玉黍螺",1,5
"48053","臺灣玉葉金花",1,6
"48054","臺灣玉蟹",1,4
"48055","臺灣甘蔗金龜",1,6
"48056","臺灣白及",7,4
"48057","臺灣白木草",1,5
"48058","臺灣白甲魚",2,5
"48059","臺灣白果蠅",1,5
"48060","臺灣白肩天蛾",2,6
"48061","臺灣白星姬蜂",1,6
"48062","臺灣白眉林鴝",2,6
"48063","臺灣白海豚",1,5
"48064","臺灣白匏子",2,5
"48065","臺灣白條金龜",1,6
"48066","臺灣白條星斑天牛",1,8
"48067","臺灣白喉噪眉",3,6
"48068","臺灣皮竹節蟲",1,6
"48069","臺灣皮金龜",1,5
"48070","臺灣皮斯黴",1,5
"48071","臺灣皮葉蘚",1,5
"48072","臺灣目賊芋",3,5
"48073","臺灣矢竹",2,4
"48074","臺灣石耳",1,4
"48075","臺灣石柑",1,4
"48076","臺灣石斛",4,4
"48077","臺灣石魚賓",4,5
"48078","臺灣石楠",4,4
"48079","臺灣石鮒",1,4
"48080","臺灣石櫟",3,4
"48081","臺灣石蟹",1,4
"48082","臺灣禾葉蕨",2,5
"48083","臺灣禾葉蘭",3,5
"48084","臺灣穴子蕨",2,5
"48085","臺灣立燈苔",1,5
"48086","臺灣仿刺鎧蝦",1,6
"48087","臺灣光尺蛾",1,5
"48088","臺灣光姬蝽",1,5
"48089","臺灣光殼煤菌",1,6
"48090","臺灣光蕈隱翅蟲",1,7
"48091","臺灣全唇蘭",1,5
"48092","臺灣全脊隱翅蟲",1,7
"48093","臺灣合葉子三孢銹菌",4,9
"48094","臺灣吉遁蛛",1,5
"48095","臺灣吊鐘花",1,5
"48096","臺灣吊鐘姬蛛",1,6
"48097","臺灣同形蜾蠃",1,6
"48098","臺灣同蚖",1,4
"48099","臺灣同蠓",1,4
"48100","臺灣后夜蛾",1,5
"48101","臺灣后麗盲蝽",1,6
"48102","臺灣地老虎",1,5
"48103","臺灣地芫青",1,5
"48104","臺灣地蛛",1,4
"48105","臺灣地楊梅",1,5
"48106","臺灣地榆",3,4
"48107","臺灣地錢",1,4
"48108","臺灣多毛石蛾",1,6
"48109","臺灣多毛蠼螋",1,6
"48110","臺灣多年臥孔菌",1,7
"48111","臺灣多形棘頭蟲",1,7
"48112","臺灣多枝苔",1,5
"48113","臺灣多胞銹菌",1,6
"48114","臺灣多精蟲囊菌",1,7
"48115","臺灣多翼蛾",1,5
"48116","臺灣尖尾鐵線蟲",1,7
"48117","臺灣尖突節蜱",1,6
"48118","臺灣尖頭脊唇蠟蟬",1,8
"48119","臺灣尖顎扁蟲",1,6
"48120","臺灣尖鬚菊虎",1,6
"48121","臺灣早熟禾",1,5
"48122","臺灣旭刺蛾",1,5
"48123","臺灣旭錦斑蛾",1,6
"48124","臺灣曲柄苔",1,5
"48125","臺灣曲鉤姬蜂",1,6
"48126","臺灣朱雀",3,4
"48127","臺灣池大蚊",1,5
"48128","臺灣污核衣",1,5
"48129","臺灣灰木",2,4
"48130","臺灣灰毛豆",1,5
"48131","臺灣灰榧螺",1,5
"48132","臺灣百合",2,4
"48133","臺灣竹苔",1,4
"48134","臺灣竹粉介殼蟲",1,7
"48135","臺灣竹葉蘭",2,5
"48136","臺灣竹雞",2,4
"48137","臺灣米蝦",1,4
"48138","臺灣米蘭達黴",1,6
"48139","臺灣羊茅",1,4
"48140","臺灣羊桃",2,4
"48141","臺灣羽仙藻",1,5
"48142","臺灣羽枝苔",1,5
"48143","臺灣羽蘚",1,4
"48144","臺灣老葉兒樹",5,6
"48145","臺灣耳蕨",3,4
"48146","臺灣肉桂",5,4
"48147","臺灣肉蠅",1,4
"48148","臺灣肉蘭",3,4
"48149","臺灣舌石娥",1,5
"48150","臺灣舌蕨",2,4
"48151","臺灣艾納香",1,5
"48152","臺灣虫昌螺",1,5
"48153","臺灣血虻",1,4
"48154","臺灣伸腹隱翅蟲",1,7
"48155","臺灣何首烏",1,5
"48156","臺灣佛甲草",1,5
"48157","臺灣佛杜恩甲蟎",1,7
"48158","臺灣克羅蛛",1,5
"48159","臺灣冷杉",2,4
"48160","臺灣卵果蕨",2,5
"48161","臺灣卵翅蛾",1,5
"48162","臺灣卵猿金花蟲",1,7
"48163","臺灣吟螽",1,4
"48164","臺灣吸汁果蠅",1,6
"48165","臺灣吻鰕虎",1,5
"48166","臺灣妥奈江偽瓢蟲",1,8
"48167","臺灣尾花介",1,5
"48168","臺灣尾螋",1,4
"48169","臺灣折翅蠅",1,5
"48170","臺灣折葉蠅",2,5
"48171","臺灣旱招潮",2,5
"48172","臺灣杉",3,3
"48173","臺灣杉上節蜱",1,6
"48174","臺灣杉屬",1,4
"48175","臺灣杓蛤",1,4
"48176","臺灣杜鵑",1,4
"48177","臺灣杜鵑蛤",2,5
"48178","臺灣束盲椿象",1,6
"48179","臺灣束長蝽",1,5
"48180","臺灣束腰蟹",2,5
"48181","臺灣束頸蝗",1,5
"48182","臺灣步錨參",1,5
"48183","臺灣沉香瘦天牛",2,7
"48184","臺灣沖綏蟎",1,5
"48185","臺灣牡丹藤",1,5
"48186","臺灣禿大蚊",1,5
"48187","臺灣肖楠",2,4
"48188","臺灣芋蘭",1,4
"48189","臺灣芎窮",1,4
"48190","臺灣芒萁",3,4
"48191","臺灣角尺蛾",2,5
"48192","臺灣角石蛾",2,5
"48193","臺灣角杯珊瑚",1,6
"48194","臺灣角金龜",2,5
"48195","臺灣角珠闊額短柄泥蜂",2,10
"48196","臺灣角胸蜉金龜",1,7
"48197","臺灣角莖舟蛾",2,6
"48198","臺灣角葫蘆鍬形蟲",1,8
"48199","臺灣角瘤家蟻",1,6
"48200","臺灣角齒苔",1,5
"48201","臺灣角鯊",1,4
"48202","臺灣角蘚",2,4
"48203","臺灣豆金龜",1,5
"48204","臺灣豆蝸牛",1,5
"48205","臺灣豆龍蝨",1,5
"48206","臺灣豆薊馬",1,5
"48207","臺灣豆蘭",2,4
"48208","臺灣赤楊",2,4
"48209","臺灣赤楊擬小卵孢黴",1,9
"48210","臺灣赤楠",3,4
"48211","臺灣赤楠星盾煤菌",1,8
"48212","臺灣赤煉蛇",3,5
"48213","臺灣赤葉蟎",1,5
"48214","臺灣車前蕨",1,5
"48215","臺灣乳嘴衣",1,5
"48216","臺灣亞嚙蟲",1,5
"48217","臺灣侏斑蛛",1,5
"48218","臺灣兩面複葉耳蕨",5,8
"48219","臺灣具孔蟲囊菌",1,7
"48220","臺灣刺皮菌",1,5
"48221","臺灣刺皮節蜱",1,6
"48222","臺灣刺角蟹",1,5
"48223","臺灣刺翅天牛",1,6
"48224","臺灣刺胸花天牛",1,7
"48225","臺灣刺鼠",11,4
"48226","臺灣刺實蠅",1,5
"48227","臺灣刺劍水蚤",1,6
"48228","臺灣刺蕊草",1,5
"48229","臺灣刺鐘殼菌",1,6
"48230","臺灣卑嚙蟲",2,5
"48231","臺灣卷耳",1,4
"48232","臺灣卷旋孢黴",1,6
"48233","臺灣卷囊隱翅蟲",1,7
"48234","臺灣坦裳蛾",1,5
"48235","臺灣垂耳尺蛾",3,6
"48236","臺灣垃土蛛",1,5
"48237","臺灣奇胸紅螢",1,6
"48238","臺灣奇樹蝽",1,5
"48239","臺灣奇螽",1,4
"48240","臺灣姑婆芋",8,5
"48241","臺灣孟蠅",1,4
"48242","臺灣孢頂附絲孢菌",1,8
"48243","臺灣岩礁擬花螢",1,7
"48244","臺灣岩螺",1,4
"48245","臺灣帕劍紋夜蛾",1,7
"48246","臺灣延齡草",1,5
