"","word","freq","length_word"
"12676","臺洒波紋蛾",3,5
"12677","臺美波紋蛾",2,5
"12678","臺脊鰓金龜",1,5
"12679","臺草綠彩麗金龜",1,7
"12680","臺高冠網蝽",1,5
"12681","臺帶克拉姬蜂",1,6
"12682","臺彩魯夜蛾",1,5
"12683","臺斜疤姬蜂",1,5
"12684","臺球背網蝽",1,5
"12685","臺盛雕姬蜂",1,5
"12686","臺細鯽",2,3
"12687","臺棲搖蚊",1,4
"12688","臺無孔網蝽",1,5
"12689","臺無疤姬蜂",1,5
"12690","臺絳介殼蟲",1,5
"12691","臺華歪白蟻",1,5
"12692","臺裂腹長蝽",1,5
"12693","臺新硬介殼蟲",1,6
"12694","臺溝彩麗金龜",1,6
"12695","臺截唇姬蜂",1,5
"12696","臺蒙鏢水蚤",1,5
"12697","臺銀鮈",1,3
"12698","臺閩苣苔",2,4
"12699","臺劍舟蛾",2,4
"12700","臺褐弧麗金龜",1,6
"12701","臺擬樂扁蝽",1,5
"12702","臺藍弧麗金龜",1,6
"12703","臺彎隆胸長蝽",1,6
"12704","臺灣一文字小灰蝶",1,8
"12705","臺灣一文字挵蝶",9,7
"12706","臺灣一文字蝶",6,6
"12707","臺灣一字小灰蝶",1,7
"12708","臺灣一字挵蝶",9,6
"12709","臺灣一字蝶",6,5
"12710","臺灣二節象",1,5
"12711","臺灣人字果",1,5
"12712","臺灣人面竹",9,5
"12713","臺灣三尖杉",1,5
"12714","臺灣三線小灰蝶",2,7
"12715","臺灣三線蛺蝶",1,6
"12716","臺灣三線蝶",4,5
"12717","臺灣下鱵魚",1,5
"12718","臺灣土沉香",3,5
"12719","臺灣大白裙弄蝶",1,7
"12720","臺灣大花蚤",1,5
"12721","臺灣大虎頭蜂",1,6
"12722","臺灣大蛇蚓",1,5
"12723","臺灣大麻哈魚",2,6
"12724","臺灣大蝙蝠",1,5
"12725","臺灣大褐弄蝶",2,6
"12726","臺灣大褐沫蟬",1,6
"12727","臺灣大褐挵蝶",2,6
"12728","臺灣大環挵蝶",1,6
"12729","臺灣小一文字蝶",2,7
"12730","臺灣小一字蝶",2,6
"12731","臺灣小小灰蝶",2,6
"12732","臺灣小山黃蝶",1,6
"12733","臺灣小天牛",1,5
"12734","臺灣小灰蛺蝶",2,6
"12735","臺灣小灰蝶",4,5
"12736","臺灣小波紋蛇目蝶",2,8
"12737","臺灣小波眼蝶",2,6
"12738","臺灣小型小灰蝶",2,7
"12739","臺灣小紫蛺蝶",5,6
"12740","臺灣小線深鳚",1,6
"12741","臺灣小膜蓋蕨",21,6
"12742","臺灣小頭蛇",4,5
"12743","臺灣小鯢",1,4
"12744","臺灣小鶯",4,4
"12745","臺灣山毛櫸",2,5
"12746","臺灣山羌",1,4
"12747","臺灣山黃蝶",2,5
"12748","臺灣山萵苣",3,5
"12749","臺灣五裂槭",3,5
"12750","臺灣化香樹",1,5
"12751","臺灣天芹菜",1,5
"12752","臺灣天蛾",2,4
"12753","臺灣孔弄蝶",2,5
"12754","臺灣孔翅天牛",1,6
"12755","臺灣日紫參",1,5
"12756","臺灣月桃",1,4
"12757","臺灣木白蟻",1,5
"12758","臺灣木通",1,4
"12759","臺灣木葉鴞",1,5
"12760","臺灣木賊",13,4
"12761","臺灣毛茛",3,4
"12762","臺灣毛楤木",1,5
"12763","臺灣水苦蕒",1,5
"12764","臺灣水藤",1,4
"12765","臺灣火燒蘭",1,5
"12766","臺灣牛角鍬形蟲",1,7
"12767","臺灣凸眼天牛",1,6
"12768","臺灣半蒴苣苔",3,6
"12769","臺灣叫姑魚",1,5
"12770","臺灣四環蛭",1,5
"12771","臺灣平頜鱲",2,5
"12772","臺灣白灰蝶",2,5
"12773","臺灣白花藤",3,5
"12774","臺灣白紋鳳蝶",2,6
"12775","臺灣白帶粗腿天牛",1,8
"12776","臺灣白條天牛",1,6
"12777","臺灣白魚",1,4
"12778","臺灣白蛺蝶",1,5
"12779","臺灣白蝶",4,4
"12780","臺灣白樹",2,4
"12781","臺灣白薇",5,4
"12782","臺灣白蟻",1,4
"12783","臺灣皿蘭",2,4
"12784","臺灣矢尾天牛",1,6
"12785","臺灣石[魚賓]",4,5
"12786","臺灣石爬子",2,5
"12787","臺灣石斑虹彩病毒",2,8
"12788","臺灣石鮒",2,4
"12789","臺灣石",4,3
"12790","臺灣任氏仙藻",1,6
"12791","臺灣光唇魚",4,5
"12792","臺灣光葉薔薇",3,6
"12793","臺灣同蜾蠃",1,5
"12794","臺灣回條蜂",1,5
"12795","臺灣地蜥",1,4
"12796","臺灣安息香",3,5
"12797","臺灣朴",1,3
"12798","臺灣朴樹",1,4
"12799","臺灣灰毛豆",4,5
"12800","臺灣灰麝鼩",1,5
"12801","臺灣竹節蘭",2,5
"12802","臺灣羊耳蒜",2,5
"12803","臺灣舌唇蘭",2,5
"12804","臺灣虫昌蝸牛",1,6
"12805","臺灣伯靈",4,4
"12806","臺灣含笑",9,4
"12807","臺灣吻鰕虎魚",1,6
"12808","臺灣尾尺蛾",3,5
"12809","臺灣尾蜆蝶",2,5
"12810","臺灣杞李",6,4
"12811","臺灣芃眼蝶",1,5
"12812","臺灣芋蘭",1,4
"12813","臺灣赤松",1,4
"12814","臺灣赤煉蛇",1,5
"12815","臺灣乳白蟻",1,5
"12816","臺灣乳豆",5,4
"12817","臺灣刺鬚虎天牛",1,7
"12818","臺灣夜鷹",1,4
"12819","臺灣弧麗金龜",1,6
"12820","臺灣招潮蟹",2,5
"12821","臺灣斧螳",4,4
"12822","臺灣松毛蟲",1,5
"12823","臺灣松毬",1,4
"12824","臺灣松雀鷹",2,5
"12825","臺灣枇杷",2,4
"12826","臺灣林鴝",1,4
"12827","臺灣果松",4,4
"12828","臺灣歧脊沫蟬",1,6
"12829","臺灣波紋蛇目蝶",1,7
"12830","臺灣狗母",1,4
"12831","臺灣狗脊蕨",7,5
"12832","臺灣花螳",1,4
"12833","臺灣虎頭蜂",1,5
"12834","臺灣長頭散白蟻",1,7
"12835","臺灣長臂金龜",1,6
"12836","臺灣長鬃山羊",1,6
"12837","臺灣長鬚胡麻斑天牛",1,9
"12838","臺灣長鬚細天牛",1,7
"12839","臺灣青條鳳蝶",1,6
"12840","臺灣青斑蝶",2,5
"12841","臺灣青龍蜈蚣",1,6
"12842","臺灣帥蛺蝶",2,5
"12843","臺灣後紋圓微小天牛",1,9
"12844","臺灣星三線蝶",1,6
"12845","臺灣星弄蝶",1,5
"12846","臺灣柯",3,3
"12847","臺灣籼弄蝶",9,5
"12848","臺灣紅小灰蝶",1,6
"12849","臺灣紅灰蝶",2,5
"12850","臺灣紅豆杉",7,5
"12851","臺灣紅門蘭",4,5
"12852","臺灣紅翅花天牛",1,7
"12853","臺灣紅斑天牛",1,6
"12854","臺灣紅腳青天牛",1,7
"12855","臺灣紅榨楓",2,5
"12856","臺灣美冠蘭",10,5
"12857","臺灣背三線小灰蝶",2,8
"12858","臺灣胡枝子",2,5
"12859","臺灣胡桃",1,4
"12860","臺灣胡麻班天牛",2,7
"12861","臺灣胡麻斑粉蝶",2,7
"12862","臺灣苣苔",7,4
"12863","臺灣苧麻",1,4
"12864","臺灣負蝗",1,4
"12865","臺灣革蠊",7,4
"12866","臺灣香莢蘭",5,5
"12867","臺灣原始觀音座蓮",5,8
"12868","臺灣原燈眼魚",1,6
"12869","臺灣唐松草",3,5
"12870","臺灣姬小灰蝶",1,6
"12871","臺灣姬蕨",8,4
"12872","臺灣姬鱸",1,4
"12873","臺灣娟蛙",2,4
"12874","臺灣柴胡",1,4
"12875","臺灣栗色金龜",2,6
"12876","臺灣核果木",3,5
"12877","臺灣桂竹",2,4
"12878","臺灣海桐",2,4
"12879","臺灣烏小灰蝶",2,6
"12880","臺灣烏鴉鳳蝶",3,6
"12881","臺灣烙鐵頭",1,5
"12882","臺灣琉璃小灰蝶",5,7
"12883","臺灣窄葉青剛",6,6
"12884","臺灣粉蝶",4,4
"12885","臺灣紋白蝶",4,5
"12886","臺灣脊蛇",1,4
"12887","臺灣茶色金龜",1,6
"12888","臺灣草牡丹",1,5
"12889","臺灣草蜥",1,4
"12890","臺灣閃迷蠅",1,5
"12891","臺灣馬口魚",2,5
"12892","臺灣馬口鱲",2,5
"12893","臺灣馬峰",1,4
"12894","臺灣馬兜鈴",2,5
"12895","臺灣骨碎補",9,5
"12896","臺灣高山小黃鼠狼",1,8
"12897","臺灣高山田鼠",3,6
"12898","臺灣高山鐵線蕨",2,7
"12899","臺灣高山鼴鼠",1,6
"12900","臺灣鬥魚",3,4
"12901","臺灣偽鍬形天牛",2,7
"12902","臺灣兜蟲",1,4
"12903","臺灣剪股穎",4,5
"12904","臺灣副沙條鯊",3,6
"12905","臺灣副隙蛛",2,5
"12906","臺灣啄花鳥",1,5
"12907","臺灣商陸",3,4
"12908","臺灣啞鈴帶鉤蛾",2,7
"12909","臺灣帶紋松鼠",7,6
"12910","臺灣彩斑龍蝨",1,6
"12911","臺灣彩蝠",1,4
"12912","臺灣梅茨魚",2,5
"12913","臺灣涼喉茶.",6,5
"12914","臺灣淡青斑蝶",2,6
"12915","臺灣深水䲗",1,5
"12916","臺灣深海鼬鳚",1,6
"12917","臺灣犁頭鰩",1,5
"12918","臺灣異葉苣苔",3,6
"12919","臺灣粗犁蛇鳗",1,6
"12920","臺灣粗腿小翅天牛",1,8
"12921","臺灣細小翅天牛",1,7
"12922","臺灣細姬天牛",1,6
"12923","臺灣細胴天牛",1,6
"12924","臺灣細條細胴天牛",1,8
"12925","臺灣細鯿",2,4
"12926","臺灣莢蒾",1,4
"12927","臺灣蛇蜥",2,4
"12928","臺灣通泉草",3,5
"12929","臺灣野青茅",1,5
"12930","臺灣野苧麻",1,5
"12931","臺灣野薔薇",6,5
"12932","臺灣陵齒蕨",8,5
"12933","臺灣魚木",2,4
"12934","臺灣鹿角金龜",2,6
"12935","臺灣鹿藥",3,4
"12936","臺灣麥氏鯿",2,5
"12937","臺灣割雞",5,4
"12938","臺灣單帶小灰蝶",1,7
"12939","臺灣單帶弄蝶",9,6
"12940","臺灣單帶蛺蝶",6,6
"12941","臺灣單帶綠灰蝶",2,7
"12942","臺灣斑紋鍬形蟲",1,7
"12943","臺灣斑翅鶥",1,5
"12944","臺灣棋石小灰蝶",2,7
"12945","臺灣棍棒長鬚天牛",1,8
"12946","臺灣棘鱸鯒",1,5
"12947","臺灣棘鱸鰧",1,5
"12948","臺灣椎實蝸牛",2,6
"12949","臺灣椒草",2,4
"12950","臺灣游蛇",1,4
"12951","臺灣琵琶鮫",1,5
"12952","臺灣短尾鼩",1,5
"12953","臺灣短翅鶯",1,5
"12954","臺灣等彩蠅",2,5
"12955","臺灣筒銹天牛",1,6
"12956","臺灣紫丹",2,4
"12957","臺灣紫珠",1,4
"12958","臺灣絨毛弄蝶",1,6
"12959","臺灣絨毛鯊",1,5
"12960","臺灣絨金龜",1,5
"12961","臺灣絨假紫萁",10,6
"12962","臺灣絨蘭",6,4
"12963","臺灣絲鰕虎魚",1,6
"12964","臺灣菊",2,3
"12965","臺灣菊頭蝠",2,5
"12966","臺灣菝葜",1,4
"12967","臺灣菱葉常春藤",2,7
"12968","臺灣軸果蕨",2,5
"12969","臺灣鈎吻鮭",2,5
"12970","臺灣間吸鰍",2,5
"12971","臺灣隆胸長蝽",1,6
"12972","臺灣雲葉",1,4
"12973","臺灣黃色家天牛",1,7
"12974","臺灣黃色偽瓢甲",1,7
"12975","臺灣黃胡麻斑蛺蝶",2,8
"12976","臺灣黃唇蘭",7,5
"12977","臺灣黃粉蝶",2,5
"12978","臺灣黃紋鳳蝶",2,6
"12979","臺灣黃連",3,4
"12980","臺灣黃斑弄蝶",2,6
"12981","臺灣黃斑蛺蝶",3,6
"12982","臺灣黃斑蔭蝶",2,6
"12983","臺灣黃斑蝶",1,5
"12984","臺灣黃蛺蝶",1,5
"12985","臺灣黃蝶",2,4
"12986","臺灣黃藤",3,4
"12987","臺灣黃鯝魚",2,5
"12988","臺灣黑小灰蝶",1,6
"12989","臺灣黑星小灰蝶",3,7
"12990","臺灣黑星挵蝶",1,6
"12991","臺灣黑條白蝶",1,6
"12992","臺灣黑斑天牛",1,6
"12993","臺灣黑蔭蝶",1,5
"12994","臺灣黑燕小灰蝶",2,7
"12995","臺灣黑燕蝶",2,5
"12996","臺灣黑蠊",3,4
"12997","臺灣黑鯛",1,4
"12998","臺灣圓尾鶴鱵",4,6
"12999","臺灣暗蟬",1,4
"13000","臺灣楤木",1,4
"13001","臺灣溝鰕虎魚",1,6
"13002","臺灣溲疏",7,4
"13003","臺灣煙尖鼠",2,5
"13004","臺灣爺",3,3
"13005","臺灣當歸",2,4
"13006","臺灣節脈波尺蛾",1,7
"13007","臺灣葡萄天蛾",1,6
"13008","臺灣蛺蝶",3,4
"13009","臺灣鈴蛾",1,4
"13010","臺灣鉤吻鮭",2,5
"13011","臺灣電鰩",1,4
"13012","臺灣鼠耳蝠",2,5
"13013","臺灣鼠李粉蝶",1,6
"13014","臺灣榿木",2,4
"13015","臺灣槍標魚",1,5
"13016","臺灣漣小灰蝶",2,6
"13017","臺灣漣漪小灰蝶",2,7
"13018","臺灣綠一字蝶",3,6
"13019","臺灣綠小灰蝶",1,6
"13020","臺灣綠灰蝶",2,5
"13021","臺灣綠蛺蝶",3,5
"13022","臺灣翠灰蝶",2,5
"13023","臺灣翠柏",2,4
"13024","臺灣蜘蛛抱蛋",1,6
"13025","臺灣裸胸鱔",1,5
"13026","臺灣銀小灰蝶",2,6
"13027","臺灣銀背小灰蝶",2,7
"13028","臺灣銀斑小灰蝶",2,7
"13029","臺灣銀鮈",1,4
"13030","臺灣銅綠金龜",1,6
"13031","臺灣劍鳳蝶",5,5
"13032","臺灣寬耳蝠",1,5
"13033","臺灣寬腹螳螂",4,6
"13034","臺灣樟紅天牛",1,6
"13035","臺灣瘤條天牛",1,6
"13036","臺灣稻挵蝶",9,5
"13037","臺灣稻槎草",2,5
"13038","臺灣線柱苣苔",2,6
"13039","臺灣線蛺蝶",1,5
"13040","臺灣翦股穎",4,5
"13041","臺灣膜蕨",1,4
"13042","臺灣膠木",4,4
"13043","臺灣蝴蝶蘭",2,5
"13044","臺灣褐尺蛾",1,5
"13045","臺灣褐弄蝶",4,5
"13046","臺灣褐挵蝶",4,5
"13047","臺灣褐栗金龜",1,6
"13048","臺灣鄰眼蝶",2,5
"13049","臺灣銹天牛",1,5
"13050","臺灣頜鬚鮈",1,5
"13051","臺灣頜鬚鱔(鬚裸海鱔)",1,9
"13052","臺灣駝金龜",1,5
"13053","臺灣噪鶥",1,4
"13054","臺灣樹蕨",5,4
"13055","臺灣橙黃鯊",1,5
"13056","臺灣燕小灰蝶",1,6
"13057","臺灣燕蝶",1,4
"13058","臺灣螣蝶",2,4
"13059","臺灣貓蛛",1,4
"13060","臺灣輻禾蕨",2,5
"13061","臺灣鋸齒藻",1,5
"13062","臺灣錐栗",2,4
"13063","臺灣錫杖花",3,5
"13064","臺灣閻魔金龜",1,6
"13065","臺灣頭蕊蘭",2,5
"13066","臺灣頸槽蛇",1,5
"13067","臺灣龜甲紋微小天牛",1,9
"13068","臺灣戴菊",1,4
"13069","臺灣擬啄木",1,5
"13070","臺灣擬黑蔭蝶",1,6
"13071","臺灣擬鍬形蟲",1,6
"13072","臺灣擬囊唇蘭",2,6
"13073","臺灣環蛺蝶",1,5
"13074","臺灣糞球金龜",2,6
"13075","臺灣縱紋鱲",2,5
"13076","臺灣縱縞天牛",1,6
"13077","臺灣蕗蕨",1,4
"13078","臺灣鮭",2,3
"13079","臺灣鮰",1,3
"13080","臺灣黛蝶",1,4
"13081","臺灣叢本苔",10,5
"13082","臺灣瞿眼蝶",2,5
"13083","臺灣繚斑蛺蝶",2,6
"13084","臺灣藍鳳蝶",5,5
"13085","臺灣鎌翅綠尺蛾",2,7
"13086","臺灣鎖管",1,4
"13087","臺灣雙尾小灰蝶",4,7
"13088","臺灣雙尾燕蝶",4,6
"13089","臺灣櫧",2,3
"13090","臺灣羅漢松",2,5
"13091","臺灣蟾蜍",1,4
"13092","臺灣鏟頜魚",2,5
"13093","臺灣鵯",1,3
"13094","臺灣鶇",2,3
"13095","臺灣麗紋蛇",2,5
"13096","臺灣鰍鮀",1,4
"13097","臺灣櫻鮭",2,4
"13098","臺灣櫻鱒",2,4
"13099","臺灣鐵大烏",3,5
"13100","臺灣鐵色花天牛",1,7
"13101","臺灣鐵角蕨",17,5
"13102","臺灣麝香鳳蝶",1,6
"13103","臺灣麝鳳蝶",1,5
"13104","臺灣麝馨鳳蝶",1,6
"13105","臺灣纓口鰍",4,5
"13106","臺灣鱒",2,3
"13107","臺灣鱗趾虎",1,5
"13108","臺灣鱗蓋蕨",5,5
"13109","臺灣鷦鷯",1,4
"13110","臺灣鹽麩子",1,5
"13111","臺灣鱲",2,3
"13112","臺灣鱷頭鰻",2,5
"13113","臺灣豔螢金花蟲",3,7
"13114","與那國十字黑天牛",1,8
"13115","舞草",5,2
"13116","蒙古沙鴴",2,4
"13117","蒙古銀鷗",1,4
"13118","蒙古鴴(台灣亞種)",1,7
"13119","蒙古鴴(指名亞種)",2,7
"13120","蒙古鴴(堪察加亞種)",1,8
"13121","蒙古鴴台灣亞種",1,7
"13122","蒙古鴴指名亞種",2,7
"13123","蒙古鴴堪察加亞種",1,8
"13124","蒙邊弧麗金龜",1,6
"13125","蒙鏈眼蝶",2,4
"13126","蒙鏈蔭眼蝶",2,5
"13127","蒜介茄",25,3
"13128","蒟蒻屬",1,3
"13129","蒲氏黃裳鳳蝶",2,6
"13130","蒲氏鳳蝶",2,4
"13131","蒲氏黏盲鰻",2,5
"13132","蒲灰蝶",2,3
"13133","蒲原氏刺狗鮫",1,6
"13134","蒲草",7,2
"13135","蒺藜草屬",1,4
"13136","蒼白美麗海蛞蝓",1,7
"13137","蒼白雙線鳚",1,5
"13138","蒼鷹(日本亞種)",2,6
"13139","蒼鷹(東北亞種)",1,6
"13140","蒼鷹日本亞種",2,6
"13141","蒼鷹東北亞種",1,6
"13142","蒿潛葉蠅",2,4
"13143","蓋氏細螯寄居蟹",1,7
"13144","蓋氏硬殼寄居蟹",1,7
"13145","蓋馬氏鸚鯛",5,5
"13146","蓓波灰蝶",1,4
"13147","蜘蛛磯塘鱧",1,5
"13148","蜜蜂網球蝦",1,5
"13149","蜥虎",2,2
"13150","蜿蜒曲紋珊瑚",1,6
"13151","裴斯眉眼蝶",1,5
"13152","裸牙鰏",1,3
"13153","裸狐鰹",2,3
"13154","裸狗母魚",11,4
"13155","裸胸鮋",1,3
"13156","裸胸鯙",1,3
"13157","裸犁裸胸鱔",2,5
"13158","裸項紡錘鰕虎魚",1,7
"13159","裸項蜂巢鰕虎魚",2,7
"13160","裸項縞鰕虎魚",2,6
"13161","裸頭軟首鱈",1,5
"13162","裸頰鋸鱗鰕虎魚",2,7
"13163","裸頸班點鰕虎",2,6
"13164","裸擬棘茄魚",1,5
"13165","裸蟲鰻",4,3
"13166","裸鼬魚",3,3
"13167","裸藻目",1,3
"13168","裸藻門",1,3
"13169","裸藻科",1,3
"13170","裸藻綱",1,3
"13171","裾鰭蛇鰻",2,4
"13172","誌仔",7,2
"13173","貌子竹",2,3
"13174","賓德馬尾藻",6,5
"13175","赫氏角鷹",2,4
"13176","赫氏參珠螺",1,5
"13177","赫氏鈍鰕虎魚",2,6
"13178","赫氏儒艮鯛",2,5
"13179","赫氏龜鳚",2,4
"13180","赫爾斯特上戶蛛",1,7
"13181","赫蕉科",1,3
"13182","輕大角潛蠅",1,5
"13183","輕海紋白蝶",1,5
"13184","辣味多汁乳菇",3,6
"13185","辣椒",1,2
"13186","遠東海魴",3,4
"13187","遠東樹鶯(東北亞種)",2,8
"13188","遠東樹鶯(華中亞種)",2,8
"13189","遠東樹鶯東北亞種",2,8
"13190","遠東樹鶯華中亞種",2,8
"13191","遠東擬隆頭魚",2,6
"13192","遠藤氏擬鮟鱇",1,6
"13193","酸子藤",1,3
"13194","酸果藤",1,3
"13195","酸監仔",1,3
"13196","酸螺",2,2
"13197","鉸刀剪",2,3
"13198","銀大眼鯧",2,4
"13199","銀小灰蝶",1,4
"13200","銀方頭魚",2,4
"13201","銀白蛺蝶",1,4
"13202","銀目鯛",1,3
"13203","銀石鱸",3,3
"13204","銀成",21,2
"13205","銀灰半棱鯷",3,5
"13206","銀灰帶刺蛾",2,5
"13207","銀竹",3,2
"13208","銀色籃子魚",4,5
"13209","銀姑魚",3,3
"13210","銀斧",23,2
"13211","銀星黃鉤蛾",2,5
"13212","銀背小灰蝶",1,5
"13213","銀紋淡黃粉蝶",5,6
"13214","銀紋淡黃蝶",5,5
"13215","銀豹蛺蝶",1,4
"13216","銀針趾弄蝶",1,5
"13217","銀帶三尾小灰蝶",2,7
"13218","銀帶小體鯡",3,5
"13219","銀帶耳烏賊",2,5
"13220","銀帶鰶",1,3
"13221","銀眼鯛",3,3
"13222","銀蛇目蝶",1,4
"13223","銀斑小灰蝶",1,5
"13224","銀斑錐腹蛛",3,5
"13225","銀湯鯉",5,3
"13226","銀圓腹鰮",6,4
"13227","銀腰犀鱈",1,4
"13228","銀腹單鰭魚",3,5
"13229","銀腹蜘蛛",2,4
"13230","銀葉粉蝨",1,4
"13231","銀葉鈕子樹",2,5
"13232","銀鉤角蛺蝶",2,5
"13233","銀箸",2,2
"13234","銀線水竹草",7,5
"13235","銀線灰蝶",4,4
"13236","銀線彈塗魚",4,5
"13237","銀膞菊屬",1,4
"13238","銀蓮花.",2,3
"13239","銀蓮花植潛蠅",1,6
"13240","銀環蛇",1,3
"13241","銀鮫",1,2
"13242","銀點棘花鮨",1,5
"13243","銀雞",2,2
"13244","銀雞魚",3,3
"13245","銀鯧",2,2
"13246","銀寶魚",1,3
"13247","銀耀鱗",4,3
"13248","銀歡粉蝶",17,4
"13249","銀鱗水滑",4,4
"13250","銀鱗茅",9,3
"13251","銅盆魚",3,3
"13252","銅蜓蜥",2,3
"13253","銅綠蠅",10,3
"13254","銅盤",2,2
"13255","銅盤仔",4,3
"13256","銅鏡",2,2
"13257","銅鏡魽仔",3,4
"13258","雌白黃蝶",4,4
"13259","雌尖灰尺蛾",1,5
"13260","雌紅三線蝶",3,5
"13261","雌紅紫挾蝶",4,5
"13262","雌紅紫蛺蝶",4,5
"13263","雌紫粉蝶",4,4
"13264","雌黑黃斑挾蝶",5,6
"13265","雌黑黃斑蛺蝶",5,6
"13266","雌綫紫斑蝶",1,5
"13267","雌褐竹眼蝶",1,5
"13268","雌褐蔭蝶",1,4
"13269","領角鴞(台灣亞種)",1,7
"13270","領角鴞(華南亞種)",1,7
"13271","領角鴞台灣亞種",1,7
"13272","領角鴞華南亞種",1,7
"13273","領岩鷚",1,3
"13274","領雀嘴鵯",4,4
"13275","領鵂鶹",2,3
"13276","颱風草",14,3
"13277","駁骨丹",1,3
"13278","魟仔",8,2
"13279","魟魚",1,2
"13280","鳳山紅翅花天牛",1,7
"13281","鳳仙花天蛾",1,5
"13282","鳳尾水雉",1,4
"13283","鳳尾竹",38,3
"13284","鳳尾青鳳蝶",1,5
"13285","鳳尾魚",5,3
"13286","鳳尾蘭",5,3
"13287","鳳尾蘭屬",1,4
"13288","鳳凰椒雀鯛",2,5
"13289","鳳梨",30,2
"13290","鳳梨魚",3,3
"13291","鳳梨蝶",6,3
"13292","鳳眼方環蝶",1,5
"13293","鳳眼蓮",9,3
"13294","鳳斑蛾",2,3
"13295","鳳蝶",5,2
"13296","鳳蝶蘭屬",1,4
"13297","鳳頭八哥",2,4
"13298","鳳頭麥雞",2,4
"13299","鳳頭蒼鷹(大陸亞種)",1,8
"13300","鳳頭蒼鷹(臺灣特有亞種)",1,10
"13301","鳳頭蒼鷹大陸亞種",1,8
"13302","鳳頭蒼鷹臺灣亞種",1,8
"13303","鳳頭蒼鷹臺灣特有亞種",1,10
"13304","鳳頭鵐",2,3
"13305","鳳頭鸊鷉",2,4
"13306","鳶烏賊",3,3
"13307","鳶鮨(細鱗三棱鱸)",3,7
"13308","齊氏分齒麗魚",2,6
"13309","齊氏田中鰟鮍",1,6
"13310","齊氏石鮒",2,4
"13311","齊氏非鯽",2,4
"13312","齊氏羅非魚",2,5
"13313","齊頭偎",2,3
"13314","劍尖槍烏賊",1,5
"13315","劍吻鯊",1,3
"13316","劍沙",3,2
"13317","劍唇豬齒魚",3,5
"13318","劍魚",2,2
"13319","劍葉苔",8,3
"13320","劍齒魚",1,3
"13321","劍蘭",1,2
"13322","厲麻",4,2
"13323","嘮哩仔",15,3
"13324","嘰咋柳鶯",1,4
"13325","噴沙蟹",2,3
"13326","嬈嬈金灰蝶",1,5
"13327","嬌鸞紋白蝶",1,5
"13328","寬口管吻魨",2,5
"13329","寬手仿刺鎧蝦",1,6
"13330","寬片膜蕨",1,4
"13331","寬白帶三線蝶",3,6
"13332","寬羽鱗毛蕨",6,5
"13333","寬耳蝠",1,3
"13334","寬肋曲柄苔",3,5
"13335","寬尾曲齒鮫",5,5
"13336","寬尾板機魨",2,5
"13337","寬尾斜齒鮫",5,5
"13338","寬足蛞蝓",1,4
"13339","寬身假銀杏蟹",1,6
"13340","寬板弧彩蠅",2,5
"13341","寬青帶鳳蝶",1,5
"13342","寬信紫挾蝶",1,5
"13343","寬唇脈葉蘭",1,5
"13344","寬海蛾魚(龍海蛾魚)",2,8
"13345","寬紋三線蝶",2,5
"13346","寬紋虎鯊",1,4
"13347","寬紋黃室弄蝶",1,6
"13348","寬紋魨",4,3
"13349","寬紋環蛺蝶",2,5
"13350","寬翅水玉簪",4,5
"13351","寬帶三線蛺蝶",1,6
"13352","寬帶三線蝶",3,5
"13353","寬帶天竺鯛",2,5
"13354","寬帶耳螺",1,4
"13355","寬帶裂身鰕虎魚",1,7
"13356","寬帶黃毒蛾",2,5
"13357","寬帶蛺蝶",2,4
"13358","寬帶裸胸鯙",4,5
"13359","寬帶鳳蝶",2,4
"13360","寬帶鱧鱔",2,4
"13361","寬條鸚竺鯛",2,5
"13362","寬斑弧麗金龜",1,6
"13363","寬斑鮨",2,3
"13364","寬葉千斤拔",21,5
"13365","寬葉毛氈苔",3,5
"13366","寬葉石松",3,4
"13367","寬葉瓶蕨",5,4
"13368","寬葉燄苔",1,4
"13369","寬褐齒爪鰓金龜",1,7
"13370","寬頰禿頭鯊",1,5
"13371","寬頰瓢鰭鰕虎",1,6
"13372","寬頰瓢鰭鰕虎魚",5,7
"13373","寬環蛺蝶",2,4
"13374","寬邊小紫灰蝶",2,6
"13375","寬邊琉璃小灰蝶",1,7
"13376","寬邊琉璃灰蝶",1,6
"13377","寬邊黃蝶",17,4
"13378","寬邊瑠璃小灰蝶",1,7
"13379","寬邊綠小灰蝶",2,6
"13380","寬鰓珊瑚鰕虎",1,6
"13381","寬鰓珊瑚鰕虎魚",1,7
"13382","寬鰭鱲",4,3
"13383","寬囊大蜘蛛蘭",1,6
"13384","寬囊隙蛛",2,4
"13385","寬彎龜螺",1,4
"13386","廣仔",2,2
"13387","廣州鼠尾粟",1,5
"13388","廣西小壺苔",3,5
"13389","廣西地海椒",4,5
"13390","廣佈腔吻鱈",1,5
"13391","廣吻篦鮫",1,4
"13392","廣序臭草",4,4
"13393","廣斧螳",11,3
"13394","廣東老板鯆",2,5
"13395","廣東油桐",2,4
"13396","廣東粗肋草",4,5
"13397","廣東嗡蜣螂",2,5
"13398","廣東團扇蕨",4,5
"13399","廣紋小蠊",1,4
"13400","廣帶背寡毛實蠅",1,7
"13401","廣腹棘蜘蛛",1,5
"13402","廣裸鋸鱗鰕虎魚",2,7
"13403","廣鼻曲齒鮫",2,5
"13404","廣鼻彎齒鮫",2,5
"13405","廣瀨妹蟌",1,4
"13406","彈魚",2,2
"13407","彈琴蛙",5,3
"13408","影鐮翅綠尺蛾",2,6
